sentence,tokens,log_probs
The artist persuaded the child to embarrass himself .,The|||Ġartist|||Ġpersuaded|||Ġthe|||Ġchild|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-11.942543029785156|||-1.8929367065429688|||-7.4120941162109375|||-0.5417861938476562|||-11.270477294921875|||-2.4194183349609375|||-8.820091247558594|||-5.808570861816406
The artist persuaded the child to disguise himself .,The|||Ġartist|||Ġpersuaded|||Ġthe|||Ġchild|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-11.942543029785156|||-1.8929367065429688|||-7.4120941162109375|||-0.5417861938476562|||-8.448135375976562|||-1.1974029541015625|||-10.446159362792969|||-5.8250732421875
The artist forced the professor to make fun of himself .,The|||Ġartist|||Ġforced|||Ġthe|||Ġprofessor|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-10.758384704589844|||-2.1022415161132812|||-9.421546936035156|||-0.39420318603515625|||-4.086936950683594|||-6.18536376953125|||-0.018451690673828125|||-3.708343505859375|||-6.919029235839844|||-5.076454162597656
The artist forced the professor to examine himself .,The|||Ġartist|||Ġforced|||Ġthe|||Ġprofessor|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-10.758384704589844|||-2.1022415161132812|||-9.421546936035156|||-0.39420318603515625|||-6.269660949707031|||-4.324653625488281|||-7.9828643798828125|||-5.726173400878906
The artist forced the professor to diagnose himself .,The|||Ġartist|||Ġforced|||Ġthe|||Ġprofessor|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-10.758384704589844|||-2.1022415161132812|||-9.421546936035156|||-0.39420318603515625|||-10.414283752441406|||-3.2582778930664062|||-8.608612060546875|||-5.665687561035156
The artist forced the professor to embarrass himself .,The|||Ġartist|||Ġforced|||Ġthe|||Ġprofessor|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-10.758384704589844|||-2.1022415161132812|||-9.421546936035156|||-0.39420318603515625|||-10.363609313964844|||-1.5378646850585938|||-8.327278137207031|||-5.3297119140625
The artist forced the professor to disguise himself .,The|||Ġartist|||Ġforced|||Ġthe|||Ġprofessor|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-10.758384704589844|||-2.1022415161132812|||-9.421546936035156|||-0.39420318603515625|||-8.167823791503906|||-1.1816253662109375|||-9.861541748046875|||-5.361228942871094
The artist forced the lawyer to make fun of himself .,The|||Ġartist|||Ġforced|||Ġthe|||Ġlawyer|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-10.758384704589844|||-2.1022415161132812|||-10.93328857421875|||-0.43384552001953125|||-4.0208282470703125|||-6.8342132568359375|||-0.017078399658203125|||-3.917816162109375|||-7.026336669921875|||-5.1683502197265625
The artist forced the lawyer to examine himself .,The|||Ġartist|||Ġforced|||Ġthe|||Ġlawyer|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-10.758384704589844|||-2.1022415161132812|||-10.93328857421875|||-0.43384552001953125|||-6.6941986083984375|||-4.995033264160156|||-8.2921142578125|||-5.760833740234375
The artist forced the lawyer to diagnose himself .,The|||Ġartist|||Ġforced|||Ġthe|||Ġlawyer|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-10.758384704589844|||-2.1022415161132812|||-10.93328857421875|||-0.43384552001953125|||-11.036361694335938|||-3.5346832275390625|||-8.788658142089844|||-5.7246551513671875
The artist forced the lawyer to embarrass himself .,The|||Ġartist|||Ġforced|||Ġthe|||Ġlawyer|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-10.758384704589844|||-2.1022415161132812|||-10.93328857421875|||-0.43384552001953125|||-10.372955322265625|||-1.3233566284179688|||-8.371696472167969|||-5.428215026855469
The artist forced the lawyer to disguise himself .,The|||Ġartist|||Ġforced|||Ġthe|||Ġlawyer|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-10.758384704589844|||-2.1022415161132812|||-10.93328857421875|||-0.43384552001953125|||-7.9396514892578125|||-1.3824310302734375|||-9.963874816894531|||-5.409996032714844
The artist forced the student to make fun of himself .,The|||Ġartist|||Ġforced|||Ġthe|||Ġstudent|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-10.758384704589844|||-2.1022415161132812|||-7.9131317138671875|||-0.49228668212890625|||-4.260368347167969|||-6.5692901611328125|||-0.0241241455078125|||-3.3873291015625|||-7.375038146972656|||-5.258781433105469
The artist forced the student to examine himself .,The|||Ġartist|||Ġforced|||Ġthe|||Ġstudent|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-10.758384704589844|||-2.1022415161132812|||-7.9131317138671875|||-0.49228668212890625|||-7.2104339599609375|||-4.215827941894531|||-8.5489501953125|||-5.753334045410156
The artist forced the student to diagnose himself .,The|||Ġartist|||Ġforced|||Ġthe|||Ġstudent|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-10.758384704589844|||-2.1022415161132812|||-7.9131317138671875|||-0.49228668212890625|||-11.424148559570312|||-2.969390869140625|||-9.031890869140625|||-5.7075347900390625
The artist forced the student to embarrass himself .,The|||Ġartist|||Ġforced|||Ġthe|||Ġstudent|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-10.758384704589844|||-2.1022415161132812|||-7.9131317138671875|||-0.49228668212890625|||-10.888275146484375|||-1.7530288696289062|||-8.774147033691406|||-5.458091735839844
The artist forced the student to disguise himself .,The|||Ġartist|||Ġforced|||Ġthe|||Ġstudent|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-10.758384704589844|||-2.1022415161132812|||-7.9131317138671875|||-0.49228668212890625|||-8.375343322753906|||-1.14105224609375|||-10.637458801269531|||-5.495697021484375
The artist forced the child to make fun of himself .,The|||Ġartist|||Ġforced|||Ġthe|||Ġchild|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-10.758384704589844|||-2.1022415161132812|||-7.438850402832031|||-0.5338592529296875|||-5.0379638671875|||-6.238616943359375|||-0.031017303466796875|||-3.17626953125|||-7.269157409667969|||-5.314849853515625
The artist forced the child to examine himself .,The|||Ġartist|||Ġforced|||Ġthe|||Ġchild|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-10.758384704589844|||-2.1022415161132812|||-7.438850402832031|||-0.5338592529296875|||-7.574546813964844|||-4.3411865234375|||-8.436424255371094|||-5.753623962402344
The artist forced the child to diagnose himself .,The|||Ġartist|||Ġforced|||Ġthe|||Ġchild|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-10.758384704589844|||-2.1022415161132812|||-7.438850402832031|||-0.5338592529296875|||-12.612632751464844|||-2.8229141235351562|||-8.828536987304688|||-5.704338073730469
The artist forced the child to embarrass himself .,The|||Ġartist|||Ġforced|||Ġthe|||Ġchild|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-10.758384704589844|||-2.1022415161132812|||-7.438850402832031|||-0.5338592529296875|||-11.168556213378906|||-1.7525634765625|||-8.686195373535156|||-5.574272155761719
The artist forced the child to disguise himself .,The|||Ġartist|||Ġforced|||Ġthe|||Ġchild|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-10.758384704589844|||-2.1022415161132812|||-7.438850402832031|||-0.5338592529296875|||-9.730857849121094|||-1.2622299194335938|||-10.340934753417969|||-5.510475158691406
The artist told the professor to make fun of himself .,The|||Ġartist|||Ġtold|||Ġthe|||Ġprofessor|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-5.776817321777344|||-1.808746337890625|||-10.568290710449219|||-4.870719909667969|||-4.031227111816406|||-5.764739990234375|||-0.02947235107421875|||-3.4525833129882812|||-6.849037170410156|||-4.5217437744140625
The artist told the professor to examine himself .,The|||Ġartist|||Ġtold|||Ġthe|||Ġprofessor|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-5.776817321777344|||-1.808746337890625|||-10.568290710449219|||-4.870719909667969|||-7.527687072753906|||-4.062751770019531|||-7.850547790527344|||-5.170936584472656
The artist told the professor to diagnose himself .,The|||Ġartist|||Ġtold|||Ġthe|||Ġprofessor|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-5.776817321777344|||-1.808746337890625|||-10.568290710449219|||-4.870719909667969|||-13.374443054199219|||-3.5148239135742188|||-7.932777404785156|||-4.95513916015625
The artist told the professor to embarrass himself .,The|||Ġartist|||Ġtold|||Ġthe|||Ġprofessor|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-5.776817321777344|||-1.808746337890625|||-10.568290710449219|||-4.870719909667969|||-11.072990417480469|||-1.82855224609375|||-7.468467712402344|||-4.80450439453125
The artist told the professor to disguise himself .,The|||Ġartist|||Ġtold|||Ġthe|||Ġprofessor|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-5.776817321777344|||-1.808746337890625|||-10.568290710449219|||-4.870719909667969|||-9.113746643066406|||-1.3892059326171875|||-9.452598571777344|||-4.864166259765625
The artist told the lawyer to make fun of himself .,The|||Ġartist|||Ġtold|||Ġthe|||Ġlawyer|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-5.776817321777344|||-1.808746337890625|||-10.38421630859375|||-3.449615478515625|||-4.269073486328125|||-6.7663116455078125|||-0.028308868408203125|||-4.1138916015625|||-7.090484619140625|||-4.62457275390625
The artist told the lawyer to examine himself .,The|||Ġartist|||Ġtold|||Ġthe|||Ġlawyer|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-5.776817321777344|||-1.808746337890625|||-10.38421630859375|||-3.449615478515625|||-7.7886199951171875|||-5.195930480957031|||-8.25311279296875|||-5.1192626953125
The artist told the lawyer to diagnose himself .,The|||Ġartist|||Ġtold|||Ġthe|||Ġlawyer|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-5.776817321777344|||-1.808746337890625|||-10.38421630859375|||-3.449615478515625|||-13.9676513671875|||-3.9202117919921875|||-8.234687805175781|||-5.017417907714844
The artist told the lawyer to embarrass himself .,The|||Ġartist|||Ġtold|||Ġthe|||Ġlawyer|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-5.776817321777344|||-1.808746337890625|||-10.38421630859375|||-3.449615478515625|||-10.747299194335938|||-2.2257919311523438|||-7.674720764160156|||-4.858589172363281
The artist told the lawyer to disguise himself .,The|||Ġartist|||Ġtold|||Ġthe|||Ġlawyer|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-5.776817321777344|||-1.808746337890625|||-10.38421630859375|||-3.449615478515625|||-8.66864013671875|||-1.4647598266601562|||-9.768119812011719|||-4.894676208496094
The artist told the student to make fun of himself .,The|||Ġartist|||Ġtold|||Ġthe|||Ġstudent|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-5.776817321777344|||-1.808746337890625|||-7.889404296875|||-3.151641845703125|||-4.284614562988281|||-5.760383605957031|||-0.044795989990234375|||-3.1692352294921875|||-7.210845947265625|||-4.7521209716796875
The artist told the student to examine himself .,The|||Ġartist|||Ġtold|||Ġthe|||Ġstudent|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-5.776817321777344|||-1.808746337890625|||-7.889404296875|||-3.151641845703125|||-8.112190246582031|||-3.7393112182617188|||-8.209060668945312|||-5.290130615234375
The artist told the student to diagnose himself .,The|||Ġartist|||Ġtold|||Ġthe|||Ġstudent|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-5.776817321777344|||-1.808746337890625|||-7.889404296875|||-3.151641845703125|||-14.028053283691406|||-3.1531753540039062|||-8.31915283203125|||-5.1559906005859375
The artist told the student to embarrass himself .,The|||Ġartist|||Ġtold|||Ġthe|||Ġstudent|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-5.776817321777344|||-1.808746337890625|||-7.889404296875|||-3.151641845703125|||-11.416481018066406|||-1.9096603393554688|||-8.00146484375|||-5.01361083984375
The artist told the student to disguise himself .,The|||Ġartist|||Ġtold|||Ġthe|||Ġstudent|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-5.776817321777344|||-1.808746337890625|||-7.889404296875|||-3.151641845703125|||-9.195503234863281|||-1.1353912353515625|||-10.131889343261719|||-5.11834716796875
The artist told the child to make fun of himself .,The|||Ġartist|||Ġtold|||Ġthe|||Ġchild|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-5.776817321777344|||-1.808746337890625|||-10.388420104980469|||-3.2418289184570312|||-4.732368469238281|||-5.4104461669921875|||-0.04473114013671875|||-3.0299148559570312|||-7.059974670410156|||-4.7691192626953125
The artist told the child to examine himself .,The|||Ġartist|||Ġtold|||Ġthe|||Ġchild|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-5.776817321777344|||-1.808746337890625|||-10.388420104980469|||-3.2418289184570312|||-8.678520202636719|||-3.5426177978515625|||-8.027366638183594|||-5.237342834472656
The artist told the child to diagnose himself .,The|||Ġartist|||Ġtold|||Ġthe|||Ġchild|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-5.776817321777344|||-1.808746337890625|||-10.388420104980469|||-3.2418289184570312|||-14.343742370605469|||-2.62933349609375|||-8.163673400878906|||-5.142845153808594
The artist told the child to embarrass himself .,The|||Ġartist|||Ġtold|||Ġthe|||Ġchild|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-5.776817321777344|||-1.808746337890625|||-10.388420104980469|||-3.2418289184570312|||-11.241752624511719|||-2.0157241821289062|||-7.884918212890625|||-5.0600738525390625
The artist told the child to disguise himself .,The|||Ġartist|||Ġtold|||Ġthe|||Ġchild|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-5.776817321777344|||-1.808746337890625|||-10.388420104980469|||-3.2418289184570312|||-9.520561218261719|||-1.041473388671875|||-9.86346435546875|||-5.1071014404296875
The student persuaded the professor to make fun of himself .,The|||Ġstudent|||Ġpersuaded|||Ġthe|||Ġprofessor|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.360061645507812|||-12.345741271972656|||-1.7313461303710938|||-3.3728179931640625|||-0.3761253356933594|||-4.514862060546875|||-5.958427429199219|||-0.0064849853515625|||-4.753028869628906|||-7.4760284423828125|||-5.53216552734375
The student persuaded the professor to examine himself .,The|||Ġstudent|||Ġpersuaded|||Ġthe|||Ġprofessor|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.360061645507812|||-12.345741271972656|||-1.7313461303710938|||-3.3728179931640625|||-0.3761253356933594|||-6.34912109375|||-5.670509338378906|||-7.992576599121094|||-6.403564453125
The student persuaded the professor to diagnose himself .,The|||Ġstudent|||Ġpersuaded|||Ġthe|||Ġprofessor|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.360061645507812|||-12.345741271972656|||-1.7313461303710938|||-3.3728179931640625|||-0.3761253356933594|||-10.079025268554688|||-4.500572204589844|||-9.064048767089844|||-6.1785125732421875
The student persuaded the professor to embarrass himself .,The|||Ġstudent|||Ġpersuaded|||Ġthe|||Ġprofessor|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.360061645507812|||-12.345741271972656|||-1.7313461303710938|||-3.3728179931640625|||-0.3761253356933594|||-10.708786010742188|||-3.3155670166015625|||-8.962867736816406|||-5.940216064453125
The student persuaded the professor to disguise himself .,The|||Ġstudent|||Ġpersuaded|||Ġthe|||Ġprofessor|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.360061645507812|||-12.345741271972656|||-1.7313461303710938|||-3.3728179931640625|||-0.3761253356933594|||-9.829544067382812|||-1.1313629150390625|||-10.708793640136719|||-5.9044036865234375
The student persuaded the lawyer to make fun of himself .,The|||Ġstudent|||Ġpersuaded|||Ġthe|||Ġlawyer|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.360061645507812|||-12.345741271972656|||-1.7313461303710938|||-6.971031188964844|||-0.33902740478515625|||-4.4786376953125|||-7.8695068359375|||-0.007022857666015625|||-4.9769744873046875|||-7.6468963623046875|||-5.532127380371094
The student persuaded the lawyer to examine himself .,The|||Ġstudent|||Ġpersuaded|||Ġthe|||Ġlawyer|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.360061645507812|||-12.345741271972656|||-1.7313461303710938|||-6.971031188964844|||-0.33902740478515625|||-6.669647216796875|||-6.442192077636719|||-8.4281005859375|||-6.35723876953125
The student persuaded the lawyer to diagnose himself .,The|||Ġstudent|||Ġpersuaded|||Ġthe|||Ġlawyer|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.360061645507812|||-12.345741271972656|||-1.7313461303710938|||-6.971031188964844|||-0.33902740478515625|||-11.816116333007812|||-4.50445556640625|||-9.308563232421875|||-6.21527099609375
The student persuaded the lawyer to embarrass himself .,The|||Ġstudent|||Ġpersuaded|||Ġthe|||Ġlawyer|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.360061645507812|||-12.345741271972656|||-1.7313461303710938|||-6.971031188964844|||-0.33902740478515625|||-11.274307250976562|||-3.2923049926757812|||-9.119949340820312|||-5.945526123046875
The student persuaded the lawyer to disguise himself .,The|||Ġstudent|||Ġpersuaded|||Ġthe|||Ġlawyer|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.360061645507812|||-12.345741271972656|||-1.7313461303710938|||-6.971031188964844|||-0.33902740478515625|||-10.290817260742188|||-1.2898635864257812|||-10.815483093261719|||-5.933677673339844
The student persuaded the artist to make fun of himself .,The|||Ġstudent|||Ġpersuaded|||Ġthe|||Ġartist|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.360061645507812|||-12.345741271972656|||-1.7313461303710938|||-8.273666381835938|||-0.2212066650390625|||-2.9761962890625|||-7.3885498046875|||-0.020900726318359375|||-4.2119598388671875|||-7.571662902832031|||-5.279594421386719
The student persuaded the artist to examine himself .,The|||Ġstudent|||Ġpersuaded|||Ġthe|||Ġartist|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.360061645507812|||-12.345741271972656|||-1.7313461303710938|||-8.273666381835938|||-0.2212066650390625|||-8.393768310546875|||-5.213554382324219|||-8.682655334472656|||-5.953178405761719
The student persuaded the artist to diagnose himself .,The|||Ġstudent|||Ġpersuaded|||Ġthe|||Ġartist|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.360061645507812|||-12.345741271972656|||-1.7313461303710938|||-8.273666381835938|||-0.2212066650390625|||-13.461822509765625|||-4.083335876464844|||-9.007003784179688|||-5.900848388671875
The student persuaded the artist to embarrass himself .,The|||Ġstudent|||Ġpersuaded|||Ġthe|||Ġartist|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.360061645507812|||-12.345741271972656|||-1.7313461303710938|||-8.273666381835938|||-0.2212066650390625|||-12.410919189453125|||-2.8749237060546875|||-8.801292419433594|||-5.58251953125
The student persuaded the artist to disguise himself .,The|||Ġstudent|||Ġpersuaded|||Ġthe|||Ġartist|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.360061645507812|||-12.345741271972656|||-1.7313461303710938|||-8.273666381835938|||-0.2212066650390625|||-8.507522583007812|||-1.1574668884277344|||-10.67333984375|||-5.6566925048828125
The student persuaded the child to make fun of himself .,The|||Ġstudent|||Ġpersuaded|||Ġthe|||Ġchild|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.360061645507812|||-12.345741271972656|||-1.7313461303710938|||-8.096031188964844|||-0.4454689025878906|||-4.90472412109375|||-5.1358642578125|||-0.015491485595703125|||-3.9632110595703125|||-7.8293914794921875|||-5.696418762207031
The student persuaded the child to examine himself .,The|||Ġstudent|||Ġpersuaded|||Ġthe|||Ġchild|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.360061645507812|||-12.345741271972656|||-1.7313461303710938|||-8.096031188964844|||-0.4454689025878906|||-7.7675323486328125|||-4.480621337890625|||-8.336662292480469|||-6.285697937011719
The student persuaded the child to diagnose himself .,The|||Ġstudent|||Ġpersuaded|||Ġthe|||Ġchild|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.360061645507812|||-12.345741271972656|||-1.7313461303710938|||-8.096031188964844|||-0.4454689025878906|||-11.808212280273438|||-3.4442138671875|||-9.188064575195312|||-6.1693878173828125
The student persuaded the child to embarrass himself .,The|||Ġstudent|||Ġpersuaded|||Ġthe|||Ġchild|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.360061645507812|||-12.345741271972656|||-1.7313461303710938|||-8.096031188964844|||-0.4454689025878906|||-10.709075927734375|||-2.786468505859375|||-8.997489929199219|||-6.0309295654296875
The student persuaded the child to disguise himself .,The|||Ġstudent|||Ġpersuaded|||Ġthe|||Ġchild|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.360061645507812|||-12.345741271972656|||-1.7313461303710938|||-8.096031188964844|||-0.4454689025878906|||-9.076675415039062|||-1.1216621398925781|||-10.850013732910156|||-5.920173645019531
The student forced the professor to make fun of himself .,The|||Ġstudent|||Ġforced|||Ġthe|||Ġprofessor|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.360061645507812|||-8.1556396484375|||-3.5097274780273438|||-5.421478271484375|||-0.3647308349609375|||-4.712188720703125|||-6.2795562744140625|||-0.0132598876953125|||-4.0055084228515625|||-7.399024963378906|||-5.1906280517578125
The student forced the professor to examine himself .,The|||Ġstudent|||Ġforced|||Ġthe|||Ġprofessor|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.360061645507812|||-8.1556396484375|||-3.5097274780273438|||-5.421478271484375|||-0.3647308349609375|||-6.560791015625|||-4.155006408691406|||-8.190650939941406|||-5.882850646972656
The student forced the professor to diagnose himself .,The|||Ġstudent|||Ġforced|||Ġthe|||Ġprofessor|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.360061645507812|||-8.1556396484375|||-3.5097274780273438|||-5.421478271484375|||-0.3647308349609375|||-10.426498413085938|||-3.441986083984375|||-9.20452880859375|||-5.830718994140625
The student forced the professor to embarrass himself .,The|||Ġstudent|||Ġforced|||Ġthe|||Ġprofessor|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.360061645507812|||-8.1556396484375|||-3.5097274780273438|||-5.421478271484375|||-0.3647308349609375|||-10.547866821289062|||-1.8726119995117188|||-8.840629577636719|||-5.610137939453125
The student forced the professor to disguise himself .,The|||Ġstudent|||Ġforced|||Ġthe|||Ġprofessor|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.360061645507812|||-8.1556396484375|||-3.5097274780273438|||-5.421478271484375|||-0.3647308349609375|||-10.281982421875|||-0.8957176208496094|||-10.685684204101562|||-5.540977478027344
The student forced the lawyer to make fun of himself .,The|||Ġstudent|||Ġforced|||Ġthe|||Ġlawyer|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.360061645507812|||-8.1556396484375|||-3.5097274780273438|||-9.384727478027344|||-0.40062713623046875|||-4.4917449951171875|||-7.52587890625|||-0.013202667236328125|||-3.7597274780273438|||-7.545623779296875|||-5.192008972167969
The student forced the lawyer to examine himself .,The|||Ġstudent|||Ġforced|||Ġthe|||Ġlawyer|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.360061645507812|||-8.1556396484375|||-3.5097274780273438|||-9.384727478027344|||-0.40062713623046875|||-6.8446502685546875|||-4.595832824707031|||-8.725860595703125|||-5.776275634765625
The student forced the lawyer to diagnose himself .,The|||Ġstudent|||Ġforced|||Ġthe|||Ġlawyer|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.360061645507812|||-8.1556396484375|||-3.5097274780273438|||-9.384727478027344|||-0.40062713623046875|||-11.020492553710938|||-3.3398361206054688|||-9.4134521484375|||-5.8114013671875
