sentence,tokens,log_probs
The artist promised the children to disguise himself .,The|||Ġartist|||Ġpromised|||Ġthe|||Ġchildren|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-9.189191818237305|||-2.9972610473632812|||-7.418496131896973|||-4.612043380737305|||-9.671233177185059|||-3.2582664489746094|||-9.37730598449707|||-9.201335906982422
The artist guaranteed the professors to make fun of himself .,The|||Ġartist|||Ġguaranteed|||Ġthe|||Ġprofessors|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-13.834235191345215|||-2.4277544021606445|||-11.696660995483398|||-4.210839748382568|||-3.154789924621582|||-7.0200934410095215|||-0.029949188232421875|||-4.861083984375|||-8.013896942138672|||-9.183942794799805
The artist guaranteed the professors to examine himself .,The|||Ġartist|||Ġguaranteed|||Ġthe|||Ġprofessors|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-13.834235191345215|||-2.4277544021606445|||-11.696660995483398|||-4.210839748382568|||-9.236074447631836|||-7.391645431518555|||-8.680318832397461|||-8.879958152770996
The artist guaranteed the professors to diagnose himself .,The|||Ġartist|||Ġguaranteed|||Ġthe|||Ġprofessors|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-13.834235191345215|||-2.4277544021606445|||-11.696660995483398|||-4.210839748382568|||-12.476038932800293|||-5.6152849197387695|||-8.478652954101562|||-8.990379333496094
The artist guaranteed the professors to embarrass himself .,The|||Ġartist|||Ġguaranteed|||Ġthe|||Ġprofessors|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-13.834235191345215|||-2.4277544021606445|||-11.696660995483398|||-4.210839748382568|||-11.809147834777832|||-4.343412399291992|||-8.010525703430176|||-9.082040786743164
The artist guaranteed the professors to disguise himself .,The|||Ġartist|||Ġguaranteed|||Ġthe|||Ġprofessors|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-13.834235191345215|||-2.4277544021606445|||-11.696660995483398|||-4.210839748382568|||-10.751697540283203|||-4.322037696838379|||-8.979517936706543|||-9.141057968139648
The artist guaranteed the lawyers to make fun of himself .,The|||Ġartist|||Ġguaranteed|||Ġthe|||Ġlawyers|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-13.834235191345215|||-2.4277544021606445|||-9.687263488769531|||-5.248871326446533|||-3.3626012802124023|||-6.896383762359619|||-0.024542808532714844|||-5.086619853973389|||-7.521958351135254|||-9.472593307495117
The artist guaranteed the lawyers to examine himself .,The|||Ġartist|||Ġguaranteed|||Ġthe|||Ġlawyers|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-13.834235191345215|||-2.4277544021606445|||-9.687263488769531|||-5.248871326446533|||-9.551789283752441|||-6.958724498748779|||-8.05832290649414|||-8.921518325805664
The artist guaranteed the lawyers to diagnose himself .,The|||Ġartist|||Ġguaranteed|||Ġthe|||Ġlawyers|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-13.834235191345215|||-2.4277544021606445|||-9.687263488769531|||-5.248871326446533|||-13.037847518920898|||-5.814117908477783|||-8.261655807495117|||-9.048035621643066
The artist guaranteed the lawyers to embarrass himself .,The|||Ġartist|||Ġguaranteed|||Ġthe|||Ġlawyers|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-13.834235191345215|||-2.4277544021606445|||-9.687263488769531|||-5.248871326446533|||-12.230623245239258|||-5.581709861755371|||-7.505359649658203|||-9.211530685424805
The artist guaranteed the lawyers to disguise himself .,The|||Ġartist|||Ġguaranteed|||Ġthe|||Ġlawyers|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-13.834235191345215|||-2.4277544021606445|||-9.687263488769531|||-5.248871326446533|||-10.495466232299805|||-4.079570293426514|||-8.720586776733398|||-9.30243968963623
The artist guaranteed the students to make fun of himself .,The|||Ġartist|||Ġguaranteed|||Ġthe|||Ġstudents|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-13.834235191345215|||-2.4277544021606445|||-8.454727172851562|||-4.114412784576416|||-3.228325843811035|||-7.620536804199219|||-0.16878318786621094|||-4.474983215332031|||-7.897920608520508|||-8.756879806518555
The artist guaranteed the students to examine himself .,The|||Ġartist|||Ġguaranteed|||Ġthe|||Ġstudents|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-13.834235191345215|||-2.4277544021606445|||-8.454727172851562|||-4.114412784576416|||-9.738615036010742|||-6.742800712585449|||-8.655937194824219|||-8.325786590576172
The artist guaranteed the students to diagnose himself .,The|||Ġartist|||Ġguaranteed|||Ġthe|||Ġstudents|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-13.834235191345215|||-2.4277544021606445|||-8.454727172851562|||-4.114412784576416|||-12.845559120178223|||-5.856520175933838|||-8.548797607421875|||-8.460907936096191
The artist guaranteed the students to embarrass himself .,The|||Ġartist|||Ġguaranteed|||Ġthe|||Ġstudents|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-13.834235191345215|||-2.4277544021606445|||-8.454727172851562|||-4.114412784576416|||-12.303451538085938|||-4.615313529968262|||-7.881143569946289|||-8.839913368225098
The artist guaranteed the students to disguise himself .,The|||Ġartist|||Ġguaranteed|||Ġthe|||Ġstudents|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-13.834235191345215|||-2.4277544021606445|||-8.454727172851562|||-4.114412784576416|||-12.090217590332031|||-4.502651691436768|||-9.126450538635254|||-8.541341781616211
The artist guaranteed the children to make fun of himself .,The|||Ġartist|||Ġguaranteed|||Ġthe|||Ġchildren|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-13.834235191345215|||-2.4277544021606445|||-7.892302989959717|||-4.325163841247559|||-3.9234251976013184|||-6.624382019042969|||-0.0943603515625|||-4.664738655090332|||-7.776750564575195|||-8.83332633972168
The artist guaranteed the children to examine himself .,The|||Ġartist|||Ġguaranteed|||Ġthe|||Ġchildren|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-13.834235191345215|||-2.4277544021606445|||-7.892302989959717|||-4.325163841247559|||-10.251250267028809|||-6.492628574371338|||-8.23267936706543|||-8.515044212341309
The artist guaranteed the children to diagnose himself .,The|||Ġartist|||Ġguaranteed|||Ġthe|||Ġchildren|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-13.834235191345215|||-2.4277544021606445|||-7.892302989959717|||-4.325163841247559|||-13.43325424194336|||-4.462393760681152|||-8.323896408081055|||-8.745137214660645
The artist guaranteed the children to embarrass himself .,The|||Ġartist|||Ġguaranteed|||Ġthe|||Ġchildren|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-13.834235191345215|||-2.4277544021606445|||-7.892302989959717|||-4.325163841247559|||-12.84565544128418|||-5.203192234039307|||-7.758213996887207|||-8.92000961303711
The artist guaranteed the children to disguise himself .,The|||Ġartist|||Ġguaranteed|||Ġthe|||Ġchildren|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-13.834235191345215|||-2.4277544021606445|||-7.892302989959717|||-4.325163841247559|||-11.48390007019043|||-4.289511203765869|||-8.981255531311035|||-8.732799530029297
The artist offered the professors to make fun of himself .,The|||Ġartist|||Ġoffered|||Ġthe|||Ġprofessors|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-9.494544982910156|||-2.382709503173828|||-11.14929485321045|||-5.123687744140625|||-3.306941032409668|||-6.85947322845459|||-0.14497756958007812|||-4.4065728187561035|||-8.489559173583984|||-8.811635971069336
The artist offered the professors to examine himself .,The|||Ġartist|||Ġoffered|||Ġthe|||Ġprofessors|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-9.494544982910156|||-2.382709503173828|||-11.14929485321045|||-5.123687744140625|||-7.765007019042969|||-7.343691825866699|||-8.612796783447266|||-8.611627578735352
The artist offered the professors to diagnose himself .,The|||Ġartist|||Ġoffered|||Ġthe|||Ġprofessors|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-9.494544982910156|||-2.382709503173828|||-11.14929485321045|||-5.123687744140625|||-11.54177474975586|||-4.806440830230713|||-8.419102668762207|||-8.631206512451172
The artist offered the professors to embarrass himself .,The|||Ġartist|||Ġoffered|||Ġthe|||Ġprofessors|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-9.494544982910156|||-2.382709503173828|||-11.14929485321045|||-5.123687744140625|||-11.704538345336914|||-4.217434883117676|||-8.589244842529297|||-8.957871437072754
The artist offered the professors to disguise himself .,The|||Ġartist|||Ġoffered|||Ġthe|||Ġprofessors|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-9.494544982910156|||-2.382709503173828|||-11.14929485321045|||-5.123687744140625|||-9.406396865844727|||-3.979961395263672|||-10.003273963928223|||-8.532981872558594
The artist offered the lawyers to make fun of himself .,The|||Ġartist|||Ġoffered|||Ġthe|||Ġlawyers|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-9.494544982910156|||-2.382709503173828|||-10.17542839050293|||-4.752659320831299|||-3.7604246139526367|||-6.611519813537598|||-0.03342247009277344|||-4.453074932098389|||-7.974151611328125|||-8.992125511169434
The artist offered the lawyers to examine himself .,The|||Ġartist|||Ġoffered|||Ġthe|||Ġlawyers|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-9.494544982910156|||-2.382709503173828|||-10.17542839050293|||-4.752659320831299|||-7.811160564422607|||-7.606419563293457|||-8.117012023925781|||-8.534281730651855
The artist offered the lawyers to diagnose himself .,The|||Ġartist|||Ġoffered|||Ġthe|||Ġlawyers|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-9.494544982910156|||-2.382709503173828|||-10.17542839050293|||-4.752659320831299|||-11.715667724609375|||-5.110976696014404|||-8.045914649963379|||-8.669476509094238
The artist offered the lawyers to embarrass himself .,The|||Ġartist|||Ġoffered|||Ġthe|||Ġlawyers|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-9.494544982910156|||-2.382709503173828|||-10.17542839050293|||-4.752659320831299|||-12.190214157104492|||-5.663596153259277|||-7.888614654541016|||-9.277138710021973
The artist offered the lawyers to disguise himself .,The|||Ġartist|||Ġoffered|||Ġthe|||Ġlawyers|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-9.494544982910156|||-2.382709503173828|||-10.17542839050293|||-4.752659320831299|||-9.198735237121582|||-3.613858222961426|||-9.516854286193848|||-8.674429893493652
The artist offered the students to make fun of himself .,The|||Ġartist|||Ġoffered|||Ġthe|||Ġstudents|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-9.494544982910156|||-2.382709503173828|||-7.326197624206543|||-5.125625133514404|||-3.164544105529785|||-7.043894290924072|||-0.44675540924072266|||-4.454151153564453|||-8.23533821105957|||-7.995520114898682
The artist offered the students to examine himself .,The|||Ġartist|||Ġoffered|||Ġthe|||Ġstudents|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-9.494544982910156|||-2.382709503173828|||-7.326197624206543|||-5.125625133514404|||-7.937036037445068|||-7.141302108764648|||-8.507840156555176|||-7.83860445022583
The artist offered the students to diagnose himself .,The|||Ġartist|||Ġoffered|||Ġthe|||Ġstudents|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-9.494544982910156|||-2.382709503173828|||-7.326197624206543|||-5.125625133514404|||-12.026339530944824|||-5.053455352783203|||-8.236873626708984|||-7.644878387451172
The artist offered the students to embarrass himself .,The|||Ġartist|||Ġoffered|||Ġthe|||Ġstudents|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-9.494544982910156|||-2.382709503173828|||-7.326197624206543|||-5.125625133514404|||-12.416211128234863|||-3.6301188468933105|||-8.398749351501465|||-8.186441421508789
The artist offered the students to disguise himself .,The|||Ġartist|||Ġoffered|||Ġthe|||Ġstudents|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-9.494544982910156|||-2.382709503173828|||-7.326197624206543|||-5.125625133514404|||-10.015481948852539|||-3.912444591522217|||-10.051276206970215|||-7.567646026611328
The artist offered the children to make fun of himself .,The|||Ġartist|||Ġoffered|||Ġthe|||Ġchildren|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-9.494544982910156|||-2.382709503173828|||-7.293036460876465|||-4.635947227478027|||-4.271734237670898|||-6.26309061050415|||-0.28096866607666016|||-5.161766529083252|||-8.097238540649414|||-8.468379974365234
The artist offered the children to examine himself .,The|||Ġartist|||Ġoffered|||Ġthe|||Ġchildren|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-9.494544982910156|||-2.382709503173828|||-7.293036460876465|||-4.635947227478027|||-9.511208534240723|||-6.764269828796387|||-8.143054008483887|||-8.602008819580078
The artist offered the children to diagnose himself .,The|||Ġartist|||Ġoffered|||Ġthe|||Ġchildren|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-9.494544982910156|||-2.382709503173828|||-7.293036460876465|||-4.635947227478027|||-13.235803604125977|||-4.14689826965332|||-7.985247611999512|||-8.252121925354004
The artist offered the children to embarrass himself .,The|||Ġartist|||Ġoffered|||Ġthe|||Ġchildren|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-9.494544982910156|||-2.382709503173828|||-7.293036460876465|||-4.635947227478027|||-12.93809700012207|||-5.038436412811279|||-8.041394233703613|||-8.707633972167969
The artist offered the children to disguise himself .,The|||Ġartist|||Ġoffered|||Ġthe|||Ġchildren|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.501529693603516|||-9.494544982910156|||-2.382709503173828|||-7.293036460876465|||-4.635947227478027|||-9.951292991638184|||-3.9444808959960938|||-9.847023963928223|||-8.31773567199707
The student promised the professors to make fun of himself .,The|||Ġstudent|||Ġpromised|||Ġthe|||Ġprofessors|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.672972679138184|||-10.881138801574707|||-3.2169418334960938|||-7.0849690437316895|||-4.005789756774902|||-3.685853958129883|||-6.775579929351807|||-0.03931140899658203|||-6.281497001647949|||-8.49120044708252|||-8.95858383178711
The student promised the professors to examine himself .,The|||Ġstudent|||Ġpromised|||Ġthe|||Ġprofessors|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.672972679138184|||-10.881138801574707|||-3.2169418334960938|||-7.0849690437316895|||-4.005789756774902|||-7.851232051849365|||-7.147329330444336|||-8.61987590789795|||-8.589208602905273
The student promised the professors to diagnose himself .,The|||Ġstudent|||Ġpromised|||Ġthe|||Ġprofessors|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.672972679138184|||-10.881138801574707|||-3.2169418334960938|||-7.0849690437316895|||-4.005789756774902|||-11.280076026916504|||-4.2970991134643555|||-8.998099327087402|||-8.687907218933105
The student promised the professors to embarrass himself .,The|||Ġstudent|||Ġpromised|||Ġthe|||Ġprofessors|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.672972679138184|||-10.881138801574707|||-3.2169418334960938|||-7.0849690437316895|||-4.005789756774902|||-10.566246032714844|||-5.5452189445495605|||-8.487344741821289|||-9.349390983581543
The student promised the professors to disguise himself .,The|||Ġstudent|||Ġpromised|||Ġthe|||Ġprofessors|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.672972679138184|||-10.881138801574707|||-3.2169418334960938|||-7.0849690437316895|||-4.005789756774902|||-9.344823837280273|||-1.418931007385254|||-9.562060356140137|||-8.804058074951172
The student promised the lawyers to make fun of himself .,The|||Ġstudent|||Ġpromised|||Ġthe|||Ġlawyers|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.672972679138184|||-10.881138801574707|||-3.2169418334960938|||-9.735383033752441|||-3.142141342163086|||-4.2014479637146|||-7.975841522216797|||-0.026157379150390625|||-5.9899983406066895|||-8.570457458496094|||-9.016136169433594
The student promised the lawyers to examine himself .,The|||Ġstudent|||Ġpromised|||Ġthe|||Ġlawyers|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.672972679138184|||-10.881138801574707|||-3.2169418334960938|||-9.735383033752441|||-3.142141342163086|||-8.69514274597168|||-7.765807628631592|||-8.811161041259766|||-8.58205509185791
The student promised the lawyers to diagnose himself .,The|||Ġstudent|||Ġpromised|||Ġthe|||Ġlawyers|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.672972679138184|||-10.881138801574707|||-3.2169418334960938|||-9.735383033752441|||-3.142141342163086|||-12.958467483520508|||-4.610208988189697|||-8.802095413208008|||-8.653131484985352
The student promised the lawyers to embarrass himself .,The|||Ġstudent|||Ġpromised|||Ġthe|||Ġlawyers|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.672972679138184|||-10.881138801574707|||-3.2169418334960938|||-9.735383033752441|||-3.142141342163086|||-11.704460144042969|||-6.697713851928711|||-8.534852981567383|||-9.486331939697266
The student promised the lawyers to disguise himself .,The|||Ġstudent|||Ġpromised|||Ġthe|||Ġlawyers|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.672972679138184|||-10.881138801574707|||-3.2169418334960938|||-9.735383033752441|||-3.142141342163086|||-10.533297538757324|||-2.080129623413086|||-9.301730155944824|||-9.170999526977539
The student promised the artists to make fun of himself .,The|||Ġstudent|||Ġpromised|||Ġthe|||Ġartists|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.672972679138184|||-10.881138801574707|||-3.2169418334960938|||-10.797874450683594|||-3.0086889266967773|||-2.889270782470703|||-8.050918579101562|||-0.094635009765625|||-5.7914323806762695|||-8.606164932250977|||-8.513944625854492
The student promised the artists to examine himself .,The|||Ġstudent|||Ġpromised|||Ġthe|||Ġartists|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.672972679138184|||-10.881138801574707|||-3.2169418334960938|||-10.797874450683594|||-3.0086889266967773|||-9.244389533996582|||-8.599981307983398|||-9.118913650512695|||-8.138291358947754
The student promised the artists to diagnose himself .,The|||Ġstudent|||Ġpromised|||Ġthe|||Ġartists|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.672972679138184|||-10.881138801574707|||-3.2169418334960938|||-10.797874450683594|||-3.0086889266967773|||-12.574670791625977|||-6.416978359222412|||-8.931745529174805|||-8.296000480651855
The student promised the artists to embarrass himself .,The|||Ġstudent|||Ġpromised|||Ġthe|||Ġartists|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.672972679138184|||-10.881138801574707|||-3.2169418334960938|||-10.797874450683594|||-3.0086889266967773|||-12.2998046875|||-5.103579521179199|||-8.493027687072754|||-9.15262222290039
The student promised the artists to disguise himself .,The|||Ġstudent|||Ġpromised|||Ġthe|||Ġartists|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.672972679138184|||-10.881138801574707|||-3.2169418334960938|||-10.797874450683594|||-3.0086889266967773|||-10.312167167663574|||-2.6044178009033203|||-9.657550811767578|||-8.407768249511719
The student promised the children to make fun of himself .,The|||Ġstudent|||Ġpromised|||Ġthe|||Ġchildren|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.672972679138184|||-10.881138801574707|||-3.2169418334960938|||-7.792910099029541|||-3.538013458251953|||-3.9962291717529297|||-7.361855506896973|||-0.0462799072265625|||-6.506924629211426|||-8.393852233886719|||-8.850560188293457
The student promised the children to examine himself .,The|||Ġstudent|||Ġpromised|||Ġthe|||Ġchildren|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.672972679138184|||-10.881138801574707|||-3.2169418334960938|||-7.792910099029541|||-3.538013458251953|||-9.617562294006348|||-7.0780229568481445|||-8.542613983154297|||-8.377775192260742
The student promised the children to diagnose himself .,The|||Ġstudent|||Ġpromised|||Ġthe|||Ġchildren|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.672972679138184|||-10.881138801574707|||-3.2169418334960938|||-7.792910099029541|||-3.538013458251953|||-12.740042686462402|||-5.487678050994873|||-9.040654182434082|||-8.36815071105957
The student promised the children to embarrass himself .,The|||Ġstudent|||Ġpromised|||Ġthe|||Ġchildren|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.672972679138184|||-10.881138801574707|||-3.2169418334960938|||-7.792910099029541|||-3.538013458251953|||-12.410737991333008|||-6.050087928771973|||-8.180631637573242|||-9.480279922485352
The student promised the children to disguise himself .,The|||Ġstudent|||Ġpromised|||Ġthe|||Ġchildren|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.672972679138184|||-10.881138801574707|||-3.2169418334960938|||-7.792910099029541|||-3.538013458251953|||-9.452253341674805|||-1.671584129333496|||-9.7086820602417|||-8.906968116760254
The student guaranteed the professors to make fun of himself .,The|||Ġstudent|||Ġguaranteed|||Ġthe|||Ġprofessors|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.672972679138184|||-11.375187873840332|||-2.705656051635742|||-8.535402297973633|||-5.2951836585998535|||-4.043125629425049|||-6.658448696136475|||-0.03730583190917969|||-5.2886223793029785|||-7.975912094116211|||-8.632619857788086
The student guaranteed the professors to examine himself .,The|||Ġstudent|||Ġguaranteed|||Ġthe|||Ġprofessors|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.672972679138184|||-11.375187873840332|||-2.705656051635742|||-8.535402297973633|||-5.2951836585998535|||-7.8567681312561035|||-6.946537971496582|||-8.19011402130127|||-8.402373313903809
The student guaranteed the professors to diagnose himself .,The|||Ġstudent|||Ġguaranteed|||Ġthe|||Ġprofessors|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.672972679138184|||-11.375187873840332|||-2.705656051635742|||-8.535402297973633|||-5.2951836585998535|||-11.06679916381836|||-5.355532646179199|||-8.644984245300293|||-8.207010269165039
The student guaranteed the professors to embarrass himself .,The|||Ġstudent|||Ġguaranteed|||Ġthe|||Ġprofessors|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.672972679138184|||-11.375187873840332|||-2.705656051635742|||-8.535402297973633|||-5.2951836585998535|||-12.290271759033203|||-4.9174485206604|||-7.622954368591309|||-8.363300323486328
The student guaranteed the professors to disguise himself .,The|||Ġstudent|||Ġguaranteed|||Ġthe|||Ġprofessors|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.672972679138184|||-11.375187873840332|||-2.705656051635742|||-8.535402297973633|||-5.2951836585998535|||-11.342462539672852|||-3.8698339462280273|||-9.022785186767578|||-8.606470108032227
The student guaranteed the lawyers to make fun of himself .,The|||Ġstudent|||Ġguaranteed|||Ġthe|||Ġlawyers|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.672972679138184|||-11.375187873840332|||-2.705656051635742|||-9.494623184204102|||-5.5489606857299805|||-4.104471206665039|||-7.6336822509765625|||-0.02874469757080078|||-6.130177021026611|||-7.844734191894531|||-8.841161727905273
The student guaranteed the lawyers to examine himself .,The|||Ġstudent|||Ġguaranteed|||Ġthe|||Ġlawyers|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.672972679138184|||-11.375187873840332|||-2.705656051635742|||-9.494623184204102|||-5.5489606857299805|||-8.151849746704102|||-6.903460502624512|||-8.780842781066895|||-8.503776550292969
The student guaranteed the lawyers to diagnose himself .,The|||Ġstudent|||Ġguaranteed|||Ġthe|||Ġlawyers|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.672972679138184|||-11.375187873840332|||-2.705656051635742|||-9.494623184204102|||-5.5489606857299805|||-12.363163948059082|||-6.0111823081970215|||-8.767629623413086|||-8.264745712280273
The student guaranteed the lawyers to embarrass himself .,The|||Ġstudent|||Ġguaranteed|||Ġthe|||Ġlawyers|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.672972679138184|||-11.375187873840332|||-2.705656051635742|||-9.494623184204102|||-5.5489606857299805|||-12.755692481994629|||-6.521312713623047|||-7.592329978942871|||-8.498023986816406
