sentence,tokens,log_probs
The artists promised the child to disguise himself .,The|||Ġartists|||Ġpromised|||Ġthe|||Ġchild|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.237629890441895|||-9.147109985351562|||-3.066746711730957|||-9.678943634033203|||-4.695067405700684|||-10.354580879211426|||-2.139537811279297|||-9.101825714111328|||-9.132155418395996
The artists guaranteed the professor to make fun of himself .,The|||Ġartists|||Ġguaranteed|||Ġthe|||Ġprofessor|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.237629890441895|||-12.341707229614258|||-2.5507073402404785|||-10.79118537902832|||-4.217926979064941|||-3.1021432876586914|||-8.126897811889648|||-0.02810192108154297|||-3.823051929473877|||-8.364577293395996|||-8.764225006103516
The artists guaranteed the professor to examine himself .,The|||Ġartists|||Ġguaranteed|||Ġthe|||Ġprofessor|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.237629890441895|||-12.341707229614258|||-2.5507073402404785|||-10.79118537902832|||-4.217926979064941|||-9.676610946655273|||-6.921608924865723|||-8.702024459838867|||-8.82234001159668
The artists guaranteed the professor to diagnose himself .,The|||Ġartists|||Ġguaranteed|||Ġthe|||Ġprofessor|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.237629890441895|||-12.341707229614258|||-2.5507073402404785|||-10.79118537902832|||-4.217926979064941|||-12.506778717041016|||-4.725488185882568|||-8.721531867980957|||-8.765705108642578
The artists guaranteed the professor to embarrass himself .,The|||Ġartists|||Ġguaranteed|||Ġthe|||Ġprofessor|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.237629890441895|||-12.341707229614258|||-2.5507073402404785|||-10.79118537902832|||-4.217926979064941|||-12.05211067199707|||-2.054825782775879|||-7.843132019042969|||-8.939349174499512
The artists guaranteed the professor to disguise himself .,The|||Ġartists|||Ġguaranteed|||Ġthe|||Ġprofessor|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.237629890441895|||-12.341707229614258|||-2.5507073402404785|||-10.79118537902832|||-4.217926979064941|||-11.563106536865234|||-1.2473230361938477|||-9.190998077392578|||-9.078500747680664
The artists guaranteed the lawyer to make fun of himself .,The|||Ġartists|||Ġguaranteed|||Ġthe|||Ġlawyer|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.237629890441895|||-12.341707229614258|||-2.5507073402404785|||-10.020377159118652|||-4.8830156326293945|||-3.3960914611816406|||-8.509588241577148|||-0.029134750366210938|||-4.733001708984375|||-7.80478048324585|||-8.659051895141602
The artists guaranteed the lawyer to examine himself .,The|||Ġartists|||Ġguaranteed|||Ġthe|||Ġlawyer|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.237629890441895|||-12.341707229614258|||-2.5507073402404785|||-10.020377159118652|||-4.8830156326293945|||-9.393135070800781|||-8.328923225402832|||-8.091028213500977|||-8.444442749023438
The artists guaranteed the lawyer to diagnose himself .,The|||Ġartists|||Ġguaranteed|||Ġthe|||Ġlawyer|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.237629890441895|||-12.341707229614258|||-2.5507073402404785|||-10.020377159118652|||-4.8830156326293945|||-12.455812454223633|||-5.721280574798584|||-8.374507904052734|||-8.462675094604492
The artists guaranteed the lawyer to embarrass himself .,The|||Ġartists|||Ġguaranteed|||Ġthe|||Ġlawyer|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.237629890441895|||-12.341707229614258|||-2.5507073402404785|||-10.020377159118652|||-4.8830156326293945|||-12.373637199401855|||-4.513527870178223|||-7.2321577072143555|||-8.653106689453125
The artists guaranteed the lawyer to disguise himself .,The|||Ġartists|||Ġguaranteed|||Ġthe|||Ġlawyer|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.237629890441895|||-12.341707229614258|||-2.5507073402404785|||-10.020377159118652|||-4.8830156326293945|||-11.278573989868164|||-2.489847183227539|||-8.872947692871094|||-8.859206199645996
The artists guaranteed the student to make fun of himself .,The|||Ġartists|||Ġguaranteed|||Ġthe|||Ġstudent|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.237629890441895|||-12.341707229614258|||-2.5507073402404785|||-8.985017776489258|||-3.977703094482422|||-3.5978431701660156|||-8.839475631713867|||-0.18713665008544922|||-3.808770179748535|||-8.39535903930664|||-8.216768264770508
The artists guaranteed the student to examine himself .,The|||Ġartists|||Ġguaranteed|||Ġthe|||Ġstudent|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.237629890441895|||-12.341707229614258|||-2.5507073402404785|||-8.985017776489258|||-3.977703094482422|||-10.141035079956055|||-6.925573348999023|||-9.153669357299805|||-8.270267486572266
The artists guaranteed the student to diagnose himself .,The|||Ġartists|||Ġguaranteed|||Ġthe|||Ġstudent|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.237629890441895|||-12.341707229614258|||-2.5507073402404785|||-8.985017776489258|||-3.977703094482422|||-12.754622459411621|||-4.068477153778076|||-9.006708145141602|||-8.128116607666016
The artists guaranteed the student to embarrass himself .,The|||Ġartists|||Ġguaranteed|||Ġthe|||Ġstudent|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.237629890441895|||-12.341707229614258|||-2.5507073402404785|||-8.985017776489258|||-3.977703094482422|||-12.998612403869629|||-2.278567314147949|||-7.917917251586914|||-8.540215492248535
The artists guaranteed the student to disguise himself .,The|||Ġartists|||Ġguaranteed|||Ġthe|||Ġstudent|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.237629890441895|||-12.341707229614258|||-2.5507073402404785|||-8.985017776489258|||-3.977703094482422|||-13.017481803894043|||-1.4316186904907227|||-9.190954208374023|||-8.578126907348633
The artists guaranteed the child to make fun of himself .,The|||Ġartists|||Ġguaranteed|||Ġthe|||Ġchild|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.237629890441895|||-12.341707229614258|||-2.5507073402404785|||-9.243603706359863|||-3.679037094116211|||-4.584997653961182|||-7.892179489135742|||-0.08761310577392578|||-3.1985368728637695|||-8.245124816894531|||-8.469263076782227
The artists guaranteed the child to examine himself .,The|||Ġartists|||Ġguaranteed|||Ġthe|||Ġchild|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.237629890441895|||-12.341707229614258|||-2.5507073402404785|||-9.243603706359863|||-3.679037094116211|||-10.759553909301758|||-6.32545280456543|||-8.578659057617188|||-8.53500747680664
The artists guaranteed the child to diagnose himself .,The|||Ġartists|||Ġguaranteed|||Ġthe|||Ġchild|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.237629890441895|||-12.341707229614258|||-2.5507073402404785|||-9.243603706359863|||-3.679037094116211|||-13.366204261779785|||-2.781899929046631|||-8.722978591918945|||-8.435441970825195
The artists guaranteed the child to embarrass himself .,The|||Ġartists|||Ġguaranteed|||Ġthe|||Ġchild|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.237629890441895|||-12.341707229614258|||-2.5507073402404785|||-9.243603706359863|||-3.679037094116211|||-13.835725784301758|||-2.900717258453369|||-8.186555862426758|||-8.678301811218262
The artists guaranteed the child to disguise himself .,The|||Ġartists|||Ġguaranteed|||Ġthe|||Ġchild|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.237629890441895|||-12.341707229614258|||-2.5507073402404785|||-9.243603706359863|||-3.679037094116211|||-12.690278053283691|||-1.0754566192626953|||-8.814521789550781|||-8.851106643676758
The artists offered the professor to make fun of himself .,The|||Ġartists|||Ġoffered|||Ġthe|||Ġprofessor|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.237629890441895|||-9.30960464477539|||-2.6860299110412598|||-10.087600708007812|||-5.636530876159668|||-3.0816287994384766|||-7.648684024810791|||-0.12846946716308594|||-3.2008981704711914|||-8.630589485168457|||-8.505905151367188
The artists offered the professor to examine himself .,The|||Ġartists|||Ġoffered|||Ġthe|||Ġprofessor|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.237629890441895|||-9.30960464477539|||-2.6860299110412598|||-10.087600708007812|||-5.636530876159668|||-8.34296989440918|||-7.618063926696777|||-8.573023796081543|||-8.435813903808594
The artists offered the professor to diagnose himself .,The|||Ġartists|||Ġoffered|||Ġthe|||Ġprofessor|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.237629890441895|||-9.30960464477539|||-2.6860299110412598|||-10.087600708007812|||-5.636530876159668|||-11.94044303894043|||-3.7032265663146973|||-8.524236679077148|||-8.366983413696289
The artists offered the professor to embarrass himself .,The|||Ġartists|||Ġoffered|||Ġthe|||Ġprofessor|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.237629890441895|||-9.30960464477539|||-2.6860299110412598|||-10.087600708007812|||-5.636530876159668|||-11.5477294921875|||-3.570474147796631|||-8.554244041442871|||-8.98223876953125
The artists offered the professor to disguise himself .,The|||Ġartists|||Ġoffered|||Ġthe|||Ġprofessor|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.237629890441895|||-9.30960464477539|||-2.6860299110412598|||-10.087600708007812|||-5.636530876159668|||-10.084300994873047|||-1.0337514877319336|||-10.268619537353516|||-8.39824390411377
The artists offered the lawyer to make fun of himself .,The|||Ġartists|||Ġoffered|||Ġthe|||Ġlawyer|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.237629890441895|||-9.30960464477539|||-2.6860299110412598|||-10.130342483520508|||-4.354104995727539|||-4.077584266662598|||-7.039513111114502|||-0.03891944885253906|||-4.314305305480957|||-8.26047420501709|||-8.46313190460205
The artists offered the lawyer to examine himself .,The|||Ġartists|||Ġoffered|||Ġthe|||Ġlawyer|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.237629890441895|||-9.30960464477539|||-2.6860299110412598|||-10.130342483520508|||-4.354104995727539|||-7.7015862464904785|||-8.658500671386719|||-8.267922401428223|||-8.238758087158203
The artists offered the lawyer to diagnose himself .,The|||Ġartists|||Ġoffered|||Ġthe|||Ġlawyer|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.237629890441895|||-9.30960464477539|||-2.6860299110412598|||-10.130342483520508|||-4.354104995727539|||-11.125612258911133|||-4.954115867614746|||-8.20779800415039|||-8.203392028808594
The artists offered the lawyer to embarrass himself .,The|||Ġartists|||Ġoffered|||Ġthe|||Ġlawyer|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.237629890441895|||-9.30960464477539|||-2.6860299110412598|||-10.130342483520508|||-4.354104995727539|||-11.637086868286133|||-5.6408867835998535|||-8.025445938110352|||-8.953205108642578
The artists offered the lawyer to disguise himself .,The|||Ġartists|||Ġoffered|||Ġthe|||Ġlawyer|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.237629890441895|||-9.30960464477539|||-2.6860299110412598|||-10.130342483520508|||-4.354104995727539|||-9.895374298095703|||-1.8712291717529297|||-9.97848129272461|||-8.3335599899292
The artists offered the student to make fun of himself .,The|||Ġartists|||Ġoffered|||Ġthe|||Ġstudent|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.237629890441895|||-9.30960464477539|||-2.6860299110412598|||-8.92297077178955|||-4.781415939331055|||-3.2335758209228516|||-8.221179962158203|||-0.44452762603759766|||-4.0490875244140625|||-8.509456634521484|||-7.842826843261719
The artists offered the student to examine himself .,The|||Ġartists|||Ġoffered|||Ġthe|||Ġstudent|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.237629890441895|||-9.30960464477539|||-2.6860299110412598|||-8.92297077178955|||-4.781415939331055|||-8.946669578552246|||-8.031457901000977|||-8.711030960083008|||-8.03818130493164
The artists offered the student to diagnose himself .,The|||Ġartists|||Ġoffered|||Ġthe|||Ġstudent|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.237629890441895|||-9.30960464477539|||-2.6860299110412598|||-8.92297077178955|||-4.781415939331055|||-12.588160514831543|||-4.0620598793029785|||-8.430986404418945|||-7.894345760345459
The artists offered the student to embarrass himself .,The|||Ġartists|||Ġoffered|||Ġthe|||Ġstudent|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.237629890441895|||-9.30960464477539|||-2.6860299110412598|||-8.92297077178955|||-4.781415939331055|||-12.309653282165527|||-3.1339330673217773|||-8.509931564331055|||-8.443992614746094
The artists offered the student to disguise himself .,The|||Ġartists|||Ġoffered|||Ġthe|||Ġstudent|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.237629890441895|||-9.30960464477539|||-2.6860299110412598|||-8.92297077178955|||-4.781415939331055|||-10.276655197143555|||-1.3451223373413086|||-9.868947982788086|||-7.814154624938965
The artists offered the child to make fun of himself .,The|||Ġartists|||Ġoffered|||Ġthe|||Ġchild|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.237629890441895|||-9.30960464477539|||-2.6860299110412598|||-9.860321044921875|||-3.357304096221924|||-5.008103847503662|||-6.519570350646973|||-0.1630229949951172|||-4.622334003448486|||-8.286970138549805|||-8.139071464538574
The artists offered the child to examine himself .,The|||Ġartists|||Ġoffered|||Ġthe|||Ġchild|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.237629890441895|||-9.30960464477539|||-2.6860299110412598|||-9.860321044921875|||-3.357304096221924|||-10.26575756072998|||-6.326019287109375|||-8.194214820861816|||-8.586402893066406
The artists offered the child to diagnose himself .,The|||Ġartists|||Ġoffered|||Ġthe|||Ġchild|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.237629890441895|||-9.30960464477539|||-2.6860299110412598|||-9.860321044921875|||-3.357304096221924|||-13.372371673583984|||-3.148235321044922|||-8.302518844604492|||-8.186534881591797
The artists offered the child to embarrass himself .,The|||Ġartists|||Ġoffered|||Ġthe|||Ġchild|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.237629890441895|||-9.30960464477539|||-2.6860299110412598|||-9.860321044921875|||-3.357304096221924|||-13.084039688110352|||-6.2420878410339355|||-8.263030052185059|||-8.756799697875977
The artists offered the child to disguise himself .,The|||Ġartists|||Ġoffered|||Ġthe|||Ġchild|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-10.237629890441895|||-9.30960464477539|||-2.6860299110412598|||-9.860321044921875|||-3.357304096221924|||-11.139001846313477|||-1.8607540130615234|||-9.188484191894531|||-8.396012306213379
The students promised the professor to make fun of himself .,The|||Ġstudents|||Ġpromised|||Ġthe|||Ġprofessor|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.857497215270996|||-9.401622772216797|||-3.1573848724365234|||-5.713703155517578|||-3.9999661445617676|||-3.5948705673217773|||-5.7257819175720215|||-0.026823043823242188|||-5.889459609985352|||-8.856800079345703|||-8.66853141784668
The students promised the professor to examine himself .,The|||Ġstudents|||Ġpromised|||Ġthe|||Ġprofessor|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.857497215270996|||-9.401622772216797|||-3.1573848724365234|||-5.713703155517578|||-3.9999661445617676|||-8.278305053710938|||-7.207671642303467|||-8.738155364990234|||-8.411168098449707
The students promised the professor to diagnose himself .,The|||Ġstudents|||Ġpromised|||Ġthe|||Ġprofessor|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.857497215270996|||-9.401622772216797|||-3.1573848724365234|||-5.713703155517578|||-3.9999661445617676|||-12.318145751953125|||-4.968944072723389|||-8.75019645690918|||-8.444957733154297
The students promised the professor to embarrass himself .,The|||Ġstudents|||Ġpromised|||Ġthe|||Ġprofessor|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.857497215270996|||-9.401622772216797|||-3.1573848724365234|||-5.713703155517578|||-3.9999661445617676|||-10.901444435119629|||-6.77573299407959|||-8.638076782226562|||-9.158787727355957
The students promised the professor to disguise himself .,The|||Ġstudents|||Ġpromised|||Ġthe|||Ġprofessor|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.857497215270996|||-9.401622772216797|||-3.1573848724365234|||-5.713703155517578|||-3.9999661445617676|||-9.365886688232422|||-2.847273826599121|||-10.131790161132812|||-8.780930519104004
The students promised the lawyer to make fun of himself .,The|||Ġstudents|||Ġpromised|||Ġthe|||Ġlawyer|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.857497215270996|||-9.401622772216797|||-3.1573848724365234|||-8.388011932373047|||-3.4822030067443848|||-4.064001560211182|||-7.373546600341797|||-0.0267486572265625|||-6.408090591430664|||-8.553028106689453|||-8.570448875427246
The students promised the lawyer to examine himself .,The|||Ġstudents|||Ġpromised|||Ġthe|||Ġlawyer|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.857497215270996|||-9.401622772216797|||-3.1573848724365234|||-8.388011932373047|||-3.4822030067443848|||-8.198041915893555|||-8.20020866394043|||-8.612985610961914|||-8.160536766052246
The students promised the lawyer to diagnose himself .,The|||Ġstudents|||Ġpromised|||Ġthe|||Ġlawyer|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.857497215270996|||-9.401622772216797|||-3.1573848724365234|||-8.388011932373047|||-3.4822030067443848|||-13.384991645812988|||-5.341725826263428|||-8.610342025756836|||-8.176592826843262
The students promised the lawyer to embarrass himself .,The|||Ġstudents|||Ġpromised|||Ġthe|||Ġlawyer|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.857497215270996|||-9.401622772216797|||-3.1573848724365234|||-8.388011932373047|||-3.4822030067443848|||-11.618389129638672|||-8.02363395690918|||-8.174627304077148|||-9.10593032836914
The students promised the lawyer to disguise himself .,The|||Ġstudents|||Ġpromised|||Ġthe|||Ġlawyer|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.857497215270996|||-9.401622772216797|||-3.1573848724365234|||-8.388011932373047|||-3.4822030067443848|||-10.600007057189941|||-2.0193700790405273|||-9.945026397705078|||-8.792144775390625
The students promised the artist to make fun of himself .,The|||Ġstudents|||Ġpromised|||Ġthe|||Ġartist|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.857497215270996|||-9.401622772216797|||-3.1573848724365234|||-8.310863494873047|||-3.4421157836914062|||-3.0058374404907227|||-7.572056293487549|||-0.08655166625976562|||-5.116828918457031|||-8.825088500976562|||-8.325992584228516
The students promised the artist to examine himself .,The|||Ġstudents|||Ġpromised|||Ġthe|||Ġartist|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.857497215270996|||-9.401622772216797|||-3.1573848724365234|||-8.310863494873047|||-3.4421157836914062|||-9.023890495300293|||-7.401006698608398|||-9.276121139526367|||-7.9781646728515625
The students promised the artist to diagnose himself .,The|||Ġstudents|||Ġpromised|||Ġthe|||Ġartist|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.857497215270996|||-9.401622772216797|||-3.1573848724365234|||-8.310863494873047|||-3.4421157836914062|||-13.155335426330566|||-5.309571743011475|||-8.88491153717041|||-8.029749870300293
The students promised the artist to embarrass himself .,The|||Ġstudents|||Ġpromised|||Ġthe|||Ġartist|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.857497215270996|||-9.401622772216797|||-3.1573848724365234|||-8.310863494873047|||-3.4421157836914062|||-12.250786781311035|||-6.242103576660156|||-8.435005187988281|||-8.949129104614258
The students promised the artist to disguise himself .,The|||Ġstudents|||Ġpromised|||Ġthe|||Ġartist|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.857497215270996|||-9.401622772216797|||-3.1573848724365234|||-8.310863494873047|||-3.4421157836914062|||-10.074235916137695|||-2.150175094604492|||-9.908527374267578|||-8.228443145751953
The students promised the child to make fun of himself .,The|||Ġstudents|||Ġpromised|||Ġthe|||Ġchild|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.857497215270996|||-9.401622772216797|||-3.1573848724365234|||-8.348787307739258|||-3.6223268508911133|||-4.4862494468688965|||-5.888673305511475|||-0.054511070251464844|||-6.689321517944336|||-8.39501953125|||-8.517256736755371
The students promised the child to examine himself .,The|||Ġstudents|||Ġpromised|||Ġthe|||Ġchild|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.857497215270996|||-9.401622772216797|||-3.1573848724365234|||-8.348787307739258|||-3.6223268508911133|||-9.782361030578613|||-5.761141300201416|||-8.333178520202637|||-8.38569164276123
The students promised the child to diagnose himself .,The|||Ġstudents|||Ġpromised|||Ġthe|||Ġchild|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.857497215270996|||-9.401622772216797|||-3.1573848724365234|||-8.348787307739258|||-3.6223268508911133|||-12.584511756896973|||-5.222021102905273|||-8.846877098083496|||-8.037484169006348
The students promised the child to embarrass himself .,The|||Ġstudents|||Ġpromised|||Ġthe|||Ġchild|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.857497215270996|||-9.401622772216797|||-3.1573848724365234|||-8.348787307739258|||-3.6223268508911133|||-12.982958793640137|||-7.496260643005371|||-8.335443496704102|||-9.083476066589355
The students promised the child to disguise himself .,The|||Ġstudents|||Ġpromised|||Ġthe|||Ġchild|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.857497215270996|||-9.401622772216797|||-3.1573848724365234|||-8.348787307739258|||-3.6223268508911133|||-11.000757217407227|||-2.3295679092407227|||-9.262301445007324|||-8.700636863708496
The students guaranteed the professor to make fun of himself .,The|||Ġstudents|||Ġguaranteed|||Ġthe|||Ġprofessor|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.857497215270996|||-12.27560806274414|||-2.521620273590088|||-6.625332355499268|||-5.022022724151611|||-3.966071605682373|||-7.492410659790039|||-0.032085418701171875|||-4.558811187744141|||-8.256107330322266|||-8.41085433959961
The students guaranteed the professor to examine himself .,The|||Ġstudents|||Ġguaranteed|||Ġthe|||Ġprofessor|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.857497215270996|||-12.27560806274414|||-2.521620273590088|||-6.625332355499268|||-5.022022724151611|||-8.121010780334473|||-6.0149126052856445|||-8.368352890014648|||-8.380118370056152
The students guaranteed the professor to diagnose himself .,The|||Ġstudents|||Ġguaranteed|||Ġthe|||Ġprofessor|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.857497215270996|||-12.27560806274414|||-2.521620273590088|||-6.625332355499268|||-5.022022724151611|||-11.174741744995117|||-4.36325216293335|||-8.607027053833008|||-8.114874839782715
The students guaranteed the professor to embarrass himself .,The|||Ġstudents|||Ġguaranteed|||Ġthe|||Ġprofessor|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.857497215270996|||-12.27560806274414|||-2.521620273590088|||-6.625332355499268|||-5.022022724151611|||-13.217466354370117|||-3.2750773429870605|||-7.81877326965332|||-8.494810104370117
The students guaranteed the professor to disguise himself .,The|||Ġstudents|||Ġguaranteed|||Ġthe|||Ġprofessor|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.857497215270996|||-12.27560806274414|||-2.521620273590088|||-6.625332355499268|||-5.022022724151611|||-12.48201847076416|||-1.6528167724609375|||-9.229801177978516|||-8.702933311462402
The students guaranteed the lawyer to make fun of himself .,The|||Ġstudents|||Ġguaranteed|||Ġthe|||Ġlawyer|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.857497215270996|||-12.27560806274414|||-2.521620273590088|||-8.427088737487793|||-5.11392879486084|||-4.060750484466553|||-8.380631446838379|||-0.031075477600097656|||-5.325153827667236|||-8.017990112304688|||-7.941817283630371
The students guaranteed the lawyer to examine himself .,The|||Ġstudents|||Ġguaranteed|||Ġthe|||Ġlawyer|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.857497215270996|||-12.27560806274414|||-2.521620273590088|||-8.427088737487793|||-5.11392879486084|||-7.882696151733398|||-6.801525592803955|||-8.322216033935547|||-8.047061920166016
The students guaranteed the lawyer to diagnose himself .,The|||Ġstudents|||Ġguaranteed|||Ġthe|||Ġlawyer|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.857497215270996|||-12.27560806274414|||-2.521620273590088|||-8.427088737487793|||-5.11392879486084|||-11.666601181030273|||-5.192923069000244|||-8.478574752807617|||-7.797954559326172
The students guaranteed the lawyer to embarrass himself .,The|||Ġstudents|||Ġguaranteed|||Ġthe|||Ġlawyer|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-2.6872377395629883|||-8.857497215270996|||-12.27560806274414|||-2.521620273590088|||-8.427088737487793|||-5.11392879486084|||-13.367945671081543|||-5.451257228851318|||-7.500244140625|||-8.075481414794922
