sentence,tokens,log_probs
The artist promised the children to embarrass himself .,The|||Ġartist|||Ġpromised|||Ġthe|||Ġchildren|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-8.4456787109375|||-2.9919357299804688|||-6.6636810302734375|||-3.698638916015625|||-11.7470703125|||-4.897674560546875|||-8.047996520996094|||-4.7706298828125
The artist promised the children to disguise himself .,The|||Ġartist|||Ġpromised|||Ġthe|||Ġchildren|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-8.4456787109375|||-2.9919357299804688|||-6.6636810302734375|||-3.698638916015625|||-9.874824523925781|||-4.2514495849609375|||-9.654167175292969|||-4.856414794921875
The artist guaranteed the professors to make fun of himself .,The|||Ġartist|||Ġguaranteed|||Ġthe|||Ġprofessors|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-13.077919006347656|||-2.7119369506835938|||-13.123580932617188|||-4.8992462158203125|||-3.7258148193359375|||-4.331184387207031|||-0.02309417724609375|||-5.827384948730469|||-6.64605712890625|||-5.169593811035156
The artist guaranteed the professors to examine himself .,The|||Ġartist|||Ġguaranteed|||Ġthe|||Ġprofessors|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-13.077919006347656|||-2.7119369506835938|||-13.123580932617188|||-4.8992462158203125|||-8.625228881835938|||-6.470619201660156|||-7.845458984375|||-5.962654113769531
The artist guaranteed the professors to diagnose himself .,The|||Ġartist|||Ġguaranteed|||Ġthe|||Ġprofessors|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-13.077919006347656|||-2.7119369506835938|||-13.123580932617188|||-4.8992462158203125|||-10.939872741699219|||-5.6812286376953125|||-8.0579833984375|||-5.838462829589844
The artist guaranteed the professors to embarrass himself .,The|||Ġartist|||Ġguaranteed|||Ġthe|||Ġprofessors|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-13.077919006347656|||-2.7119369506835938|||-13.123580932617188|||-4.8992462158203125|||-10.517921447753906|||-4.382484436035156|||-7.486030578613281|||-5.421501159667969
The artist guaranteed the professors to disguise himself .,The|||Ġartist|||Ġguaranteed|||Ġthe|||Ġprofessors|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-13.077919006347656|||-2.7119369506835938|||-13.123580932617188|||-4.8992462158203125|||-10.854240417480469|||-3.6010971069335938|||-8.974884033203125|||-5.589080810546875
The artist guaranteed the lawyers to make fun of himself .,The|||Ġartist|||Ġguaranteed|||Ġthe|||Ġlawyers|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-13.077919006347656|||-2.7119369506835938|||-11.905982971191406|||-3.1428146362304688|||-3.57666015625|||-6.556434631347656|||-0.0175933837890625|||-5.910011291503906|||-6.9853973388671875|||-5.204551696777344
The artist guaranteed the lawyers to examine himself .,The|||Ġartist|||Ġguaranteed|||Ġthe|||Ġlawyers|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-13.077919006347656|||-2.7119369506835938|||-11.905982971191406|||-3.1428146362304688|||-8.3824462890625|||-7.45428466796875|||-8.333137512207031|||-5.908416748046875
The artist guaranteed the lawyers to diagnose himself .,The|||Ġartist|||Ġguaranteed|||Ġthe|||Ġlawyers|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-13.077919006347656|||-2.7119369506835938|||-11.905982971191406|||-3.1428146362304688|||-11.685302734375|||-6.3141632080078125|||-8.319900512695312|||-5.824851989746094
The artist guaranteed the lawyers to embarrass himself .,The|||Ġartist|||Ġguaranteed|||Ġthe|||Ġlawyers|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-13.077919006347656|||-2.7119369506835938|||-11.905982971191406|||-3.1428146362304688|||-10.754302978515625|||-3.8783340454101562|||-7.6873931884765625|||-5.401405334472656
The artist guaranteed the lawyers to disguise himself .,The|||Ġartist|||Ġguaranteed|||Ġthe|||Ġlawyers|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-13.077919006347656|||-2.7119369506835938|||-11.905982971191406|||-3.1428146362304688|||-10.166824340820312|||-3.4982452392578125|||-9.156929016113281|||-5.608207702636719
The artist guaranteed the students to make fun of himself .,The|||Ġartist|||Ġguaranteed|||Ġthe|||Ġstudents|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-13.077919006347656|||-2.7119369506835938|||-8.259201049804688|||-4.107460021972656|||-4.091949462890625|||-4.629981994628906|||-0.037944793701171875|||-5.4643707275390625|||-6.9205780029296875|||-5.319206237792969
The artist guaranteed the students to examine himself .,The|||Ġartist|||Ġguaranteed|||Ġthe|||Ġstudents|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-13.077919006347656|||-2.7119369506835938|||-8.259201049804688|||-4.107460021972656|||-9.625694274902344|||-6.497062683105469|||-8.210411071777344|||-5.902702331542969
The artist guaranteed the students to diagnose himself .,The|||Ġartist|||Ġguaranteed|||Ġthe|||Ġstudents|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-13.077919006347656|||-2.7119369506835938|||-8.259201049804688|||-4.107460021972656|||-12.746772766113281|||-5.976417541503906|||-8.3077392578125|||-5.873046875
The artist guaranteed the students to embarrass himself .,The|||Ġartist|||Ġguaranteed|||Ġthe|||Ġstudents|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-13.077919006347656|||-2.7119369506835938|||-8.259201049804688|||-4.107460021972656|||-11.610679626464844|||-4.340911865234375|||-7.789398193359375|||-5.571464538574219
The artist guaranteed the students to disguise himself .,The|||Ġartist|||Ġguaranteed|||Ġthe|||Ġstudents|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-13.077919006347656|||-2.7119369506835938|||-8.259201049804688|||-4.107460021972656|||-11.751594543457031|||-4.323844909667969|||-9.3157958984375|||-5.6923065185546875
The artist guaranteed the children to make fun of himself .,The|||Ġartist|||Ġguaranteed|||Ġthe|||Ġchildren|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-13.077919006347656|||-2.7119369506835938|||-7.5847015380859375|||-3.9670028686523438|||-4.701934814453125|||-4.562202453613281|||-0.0535736083984375|||-5.4185028076171875|||-6.7931671142578125|||-5.2918243408203125
The artist guaranteed the children to examine himself .,The|||Ġartist|||Ġguaranteed|||Ġthe|||Ġchildren|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-13.077919006347656|||-2.7119369506835938|||-7.5847015380859375|||-3.9670028686523438|||-10.477714538574219|||-6.306793212890625|||-8.023483276367188|||-5.848060607910156
The artist guaranteed the children to diagnose himself .,The|||Ġartist|||Ġguaranteed|||Ġthe|||Ġchildren|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-13.077919006347656|||-2.7119369506835938|||-7.5847015380859375|||-3.9670028686523438|||-13.472518920898438|||-5.97393798828125|||-8.144027709960938|||-5.809539794921875
The artist guaranteed the children to embarrass himself .,The|||Ġartist|||Ġguaranteed|||Ġthe|||Ġchildren|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-13.077919006347656|||-2.7119369506835938|||-7.5847015380859375|||-3.9670028686523438|||-12.281646728515625|||-4.484184265136719|||-7.6630706787109375|||-5.549835205078125
The artist guaranteed the children to disguise himself .,The|||Ġartist|||Ġguaranteed|||Ġthe|||Ġchildren|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-13.077919006347656|||-2.7119369506835938|||-7.5847015380859375|||-3.9670028686523438|||-11.752204895019531|||-3.9965667724609375|||-9.095069885253906|||-5.633064270019531
The artist offered the professors to make fun of himself .,The|||Ġartist|||Ġoffered|||Ġthe|||Ġprofessors|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-8.725288391113281|||-2.7690811157226562|||-13.640754699707031|||-5.27081298828125|||-3.6474990844726562|||-6.1158294677734375|||-0.02722930908203125|||-5.6695404052734375|||-7.3373870849609375|||-4.9219970703125
The artist offered the professors to examine himself .,The|||Ġartist|||Ġoffered|||Ġthe|||Ġprofessors|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-8.725288391113281|||-2.7690811157226562|||-13.640754699707031|||-5.27081298828125|||-6.691719055175781|||-7.143043518066406|||-8.6258544921875|||-5.553947448730469
The artist offered the professors to diagnose himself .,The|||Ġartist|||Ġoffered|||Ġthe|||Ġprofessors|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-8.725288391113281|||-2.7690811157226562|||-13.640754699707031|||-5.27081298828125|||-11.173072814941406|||-6.237403869628906|||-8.533416748046875|||-5.4301300048828125
The artist offered the professors to embarrass himself .,The|||Ġartist|||Ġoffered|||Ġthe|||Ġprofessors|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-8.725288391113281|||-2.7690811157226562|||-13.640754699707031|||-5.27081298828125|||-10.947883605957031|||-4.602729797363281|||-8.268058776855469|||-5.193656921386719
The artist offered the professors to disguise himself .,The|||Ġartist|||Ġoffered|||Ġthe|||Ġprofessors|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-8.725288391113281|||-2.7690811157226562|||-13.640754699707031|||-5.27081298828125|||-9.904624938964844|||-3.5763015747070312|||-9.904182434082031|||-5.27984619140625
The artist offered the lawyers to make fun of himself .,The|||Ġartist|||Ġoffered|||Ġthe|||Ġlawyers|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-8.725288391113281|||-2.7690811157226562|||-12.530815124511719|||-3.9868011474609375|||-4.248939514160156|||-7.658355712890625|||-0.017284393310546875|||-6.0650177001953125|||-7.6400299072265625|||-4.956840515136719
The artist offered the lawyers to examine himself .,The|||Ġartist|||Ġoffered|||Ġthe|||Ġlawyers|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-8.725288391113281|||-2.7690811157226562|||-12.530815124511719|||-3.9868011474609375|||-5.850700378417969|||-7.540130615234375|||-8.874732971191406|||-5.373847961425781
The artist offered the lawyers to diagnose himself .,The|||Ġartist|||Ġoffered|||Ġthe|||Ġlawyers|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-8.725288391113281|||-2.7690811157226562|||-12.530815124511719|||-3.9868011474609375|||-11.930198669433594|||-6.867866516113281|||-8.6868896484375|||-5.375907897949219
The artist offered the lawyers to embarrass himself .,The|||Ġartist|||Ġoffered|||Ġthe|||Ġlawyers|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-8.725288391113281|||-2.7690811157226562|||-12.530815124511719|||-3.9868011474609375|||-10.897361755371094|||-4.633049011230469|||-8.390769958496094|||-5.125602722167969
The artist offered the lawyers to disguise himself .,The|||Ġartist|||Ġoffered|||Ġthe|||Ġlawyers|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-8.725288391113281|||-2.7690811157226562|||-12.530815124511719|||-3.9868011474609375|||-10.199142456054688|||-3.6035385131835938|||-10.029884338378906|||-5.23590087890625
The artist offered the students to make fun of himself .,The|||Ġartist|||Ġoffered|||Ġthe|||Ġstudents|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-8.725288391113281|||-2.7690811157226562|||-7.3697509765625|||-4.436668395996094|||-3.9957351684570312|||-6.029396057128906|||-0.043758392333984375|||-5.677619934082031|||-7.701744079589844|||-4.893516540527344
The artist offered the students to examine himself .,The|||Ġartist|||Ġoffered|||Ġthe|||Ġstudents|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-8.725288391113281|||-2.7690811157226562|||-7.3697509765625|||-4.436668395996094|||-6.829887390136719|||-6.871147155761719|||-8.962234497070312|||-5.3836822509765625
The artist offered the students to diagnose himself .,The|||Ġartist|||Ġoffered|||Ġthe|||Ġstudents|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-8.725288391113281|||-2.7690811157226562|||-7.3697509765625|||-4.436668395996094|||-11.736427307128906|||-6.785408020019531|||-8.790336608886719|||-5.399971008300781
The artist offered the students to embarrass himself .,The|||Ġartist|||Ġoffered|||Ġthe|||Ġstudents|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-8.725288391113281|||-2.7690811157226562|||-7.3697509765625|||-4.436668395996094|||-11.57257080078125|||-4.448066711425781|||-8.567489624023438|||-5.1880645751953125
The artist offered the students to disguise himself .,The|||Ġartist|||Ġoffered|||Ġthe|||Ġstudents|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-8.725288391113281|||-2.7690811157226562|||-7.3697509765625|||-4.436668395996094|||-9.753768920898438|||-4.202522277832031|||-10.291130065917969|||-5.334434509277344
The artist offered the children to make fun of himself .,The|||Ġartist|||Ġoffered|||Ġthe|||Ġchildren|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-8.725288391113281|||-2.7690811157226562|||-7.6131591796875|||-4.520179748535156|||-4.782432556152344|||-5.0614166259765625|||-0.043918609619140625|||-5.710456848144531|||-7.43353271484375|||-4.822425842285156
The artist offered the children to examine himself .,The|||Ġartist|||Ġoffered|||Ġthe|||Ġchildren|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-8.725288391113281|||-2.7690811157226562|||-7.6131591796875|||-4.520179748535156|||-7.253807067871094|||-6.4254913330078125|||-8.647636413574219|||-5.329231262207031
The artist offered the children to diagnose himself .,The|||Ġartist|||Ġoffered|||Ġthe|||Ġchildren|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-8.725288391113281|||-2.7690811157226562|||-7.6131591796875|||-4.520179748535156|||-12.547737121582031|||-6.657234191894531|||-8.404167175292969|||-5.351348876953125
The artist offered the children to embarrass himself .,The|||Ġartist|||Ġoffered|||Ġthe|||Ġchildren|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-8.725288391113281|||-2.7690811157226562|||-7.6131591796875|||-4.520179748535156|||-11.379737854003906|||-4.7372283935546875|||-8.160247802734375|||-5.128196716308594
The artist offered the children to disguise himself .,The|||Ġartist|||Ġoffered|||Ġthe|||Ġchildren|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.247947692871094|||-8.725288391113281|||-2.7690811157226562|||-7.6131591796875|||-4.520179748535156|||-10.052482604980469|||-3.6731491088867188|||-9.860969543457031|||-5.276954650878906
The student promised the professors to make fun of himself .,The|||Ġstudent|||Ġpromised|||Ġthe|||Ġprofessors|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.360061645507812|||-9.247283935546875|||-3.615234375|||-5.916069030761719|||-3.454132080078125|||-3.9469757080078125|||-7.0092010498046875|||-0.01275634765625|||-5.674339294433594|||-7.5332794189453125|||-5.1916046142578125
The student promised the professors to examine himself .,The|||Ġstudent|||Ġpromised|||Ġthe|||Ġprofessors|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.360061645507812|||-9.247283935546875|||-3.615234375|||-5.916069030761719|||-3.454132080078125|||-6.433685302734375|||-6.6118316650390625|||-8.31854248046875|||-5.854103088378906
The student promised the professors to diagnose himself .,The|||Ġstudent|||Ġpromised|||Ġthe|||Ġprofessors|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.360061645507812|||-9.247283935546875|||-3.615234375|||-5.916069030761719|||-3.454132080078125|||-11.237777709960938|||-5.727516174316406|||-8.626640319824219|||-5.688529968261719
The student promised the professors to embarrass himself .,The|||Ġstudent|||Ġpromised|||Ġthe|||Ġprofessors|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.360061645507812|||-9.247283935546875|||-3.615234375|||-5.916069030761719|||-3.454132080078125|||-10.922958374023438|||-4.7426910400390625|||-8.552093505859375|||-5.536140441894531
The student promised the professors to disguise himself .,The|||Ġstudent|||Ġpromised|||Ġthe|||Ġprofessors|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.360061645507812|||-9.247283935546875|||-3.615234375|||-5.916069030761719|||-3.454132080078125|||-10.7154541015625|||-3.48858642578125|||-10.035369873046875|||-5.593772888183594
The student promised the lawyers to make fun of himself .,The|||Ġstudent|||Ġpromised|||Ġthe|||Ġlawyers|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.360061645507812|||-9.247283935546875|||-3.615234375|||-9.215583801269531|||-2.020233154296875|||-4.0955657958984375|||-8.965934753417969|||-0.013164520263671875|||-5.754600524902344|||-7.8423309326171875|||-5.006340026855469
The student promised the lawyers to examine himself .,The|||Ġstudent|||Ġpromised|||Ġthe|||Ġlawyers|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.360061645507812|||-9.247283935546875|||-3.615234375|||-9.215583801269531|||-2.020233154296875|||-5.9963836669921875|||-7.536956787109375|||-8.802650451660156|||-5.6153564453125
The student promised the lawyers to diagnose himself .,The|||Ġstudent|||Ġpromised|||Ġthe|||Ġlawyers|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.360061645507812|||-9.247283935546875|||-3.615234375|||-9.215583801269531|||-2.020233154296875|||-12.765457153320312|||-6.265541076660156|||-8.8125|||-5.571380615234375
The student promised the lawyers to embarrass himself .,The|||Ġstudent|||Ġpromised|||Ġthe|||Ġlawyers|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.360061645507812|||-9.247283935546875|||-3.615234375|||-9.215583801269531|||-2.020233154296875|||-10.9036865234375|||-4.61749267578125|||-8.788139343261719|||-5.375282287597656
The student promised the lawyers to disguise himself .,The|||Ġstudent|||Ġpromised|||Ġthe|||Ġlawyers|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.360061645507812|||-9.247283935546875|||-3.615234375|||-9.215583801269531|||-2.020233154296875|||-11.135223388671875|||-3.6580963134765625|||-10.097061157226562|||-5.4749908447265625
The student promised the artists to make fun of himself .,The|||Ġstudent|||Ġpromised|||Ġthe|||Ġartists|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.360061645507812|||-9.247283935546875|||-3.615234375|||-10.414993286132812|||-3.1763229370117188|||-3.396728515625|||-6.384979248046875|||-0.0385589599609375|||-5.240074157714844|||-7.4611053466796875|||-4.7948455810546875
The student promised the artists to examine himself .,The|||Ġstudent|||Ġpromised|||Ġthe|||Ġartists|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.360061645507812|||-9.247283935546875|||-3.615234375|||-10.414993286132812|||-3.1763229370117188|||-8.961639404296875|||-6.7265472412109375|||-8.645889282226562|||-5.3836517333984375
The student promised the artists to diagnose himself .,The|||Ġstudent|||Ġpromised|||Ġthe|||Ġartists|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.360061645507812|||-9.247283935546875|||-3.615234375|||-10.414993286132812|||-3.1763229370117188|||-14.053756713867188|||-6.090690612792969|||-8.67864990234375|||-5.224273681640625
The student promised the artists to embarrass himself .,The|||Ġstudent|||Ġpromised|||Ġthe|||Ġartists|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.360061645507812|||-9.247283935546875|||-3.615234375|||-10.414993286132812|||-3.1763229370117188|||-11.488372802734375|||-4.5457305908203125|||-8.482421875|||-5.036033630371094
The student promised the artists to disguise himself .,The|||Ġstudent|||Ġpromised|||Ġthe|||Ġartists|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.360061645507812|||-9.247283935546875|||-3.615234375|||-10.414993286132812|||-3.1763229370117188|||-9.608200073242188|||-3.9413070678710938|||-9.905059814453125|||-5.157249450683594
The student promised the children to make fun of himself .,The|||Ġstudent|||Ġpromised|||Ġthe|||Ġchildren|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.360061645507812|||-9.247283935546875|||-3.615234375|||-7.00006103515625|||-3.1821441650390625|||-4.5728607177734375|||-5.6055908203125|||-0.02925872802734375|||-5.0992584228515625|||-7.7099609375|||-5.0533599853515625
The student promised the children to examine himself .,The|||Ġstudent|||Ġpromised|||Ġthe|||Ġchildren|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.360061645507812|||-9.247283935546875|||-3.615234375|||-7.00006103515625|||-3.1821441650390625|||-8.912376403808594|||-6.2295074462890625|||-8.236320495605469|||-5.4431610107421875
The student promised the children to diagnose himself .,The|||Ġstudent|||Ġpromised|||Ġthe|||Ġchildren|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.360061645507812|||-9.247283935546875|||-3.615234375|||-7.00006103515625|||-3.1821441650390625|||-13.465385437011719|||-6.062103271484375|||-8.496986389160156|||-5.4317779541015625
The student promised the children to embarrass himself .,The|||Ġstudent|||Ġpromised|||Ġthe|||Ġchildren|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.360061645507812|||-9.247283935546875|||-3.615234375|||-7.00006103515625|||-3.1821441650390625|||-11.621147155761719|||-4.8734283447265625|||-8.538917541503906|||-5.35546875
The student promised the children to disguise himself .,The|||Ġstudent|||Ġpromised|||Ġthe|||Ġchildren|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.360061645507812|||-9.247283935546875|||-3.615234375|||-7.00006103515625|||-3.1821441650390625|||-10.124557495117188|||-3.7480087280273438|||-10.168327331542969|||-5.39056396484375
The student guaranteed the professors to make fun of himself .,The|||Ġstudent|||Ġguaranteed|||Ġthe|||Ġprofessors|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.360061645507812|||-12.325752258300781|||-2.91986083984375|||-9.1943359375|||-5.522636413574219|||-3.9096832275390625|||-6.063621520996094|||-0.014873504638671875|||-6.1561431884765625|||-6.914878845214844|||-5.712425231933594
The student guaranteed the professors to examine himself .,The|||Ġstudent|||Ġguaranteed|||Ġthe|||Ġprofessors|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.360061645507812|||-12.325752258300781|||-2.91986083984375|||-9.1943359375|||-5.522636413574219|||-7.410087585449219|||-6.83758544921875|||-7.928131103515625|||-6.612373352050781
The student guaranteed the professors to diagnose himself .,The|||Ġstudent|||Ġguaranteed|||Ġthe|||Ġprofessors|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.360061645507812|||-12.325752258300781|||-2.91986083984375|||-9.1943359375|||-5.522636413574219|||-9.896369934082031|||-5.730415344238281|||-8.474029541015625|||-6.341392517089844
The student guaranteed the professors to embarrass himself .,The|||Ġstudent|||Ġguaranteed|||Ġthe|||Ġprofessors|||Ġto|||Ġembarrass|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.360061645507812|||-12.325752258300781|||-2.91986083984375|||-9.1943359375|||-5.522636413574219|||-12.311653137207031|||-4.649192810058594|||-8.055473327636719|||-6.16363525390625
The student guaranteed the professors to disguise himself .,The|||Ġstudent|||Ġguaranteed|||Ġthe|||Ġprofessors|||Ġto|||Ġdisguise|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.360061645507812|||-12.325752258300781|||-2.91986083984375|||-9.1943359375|||-5.522636413574219|||-11.518974304199219|||-3.0841445922851562|||-9.740081787109375|||-6.145599365234375
The student guaranteed the lawyers to make fun of himself .,The|||Ġstudent|||Ġguaranteed|||Ġthe|||Ġlawyers|||Ġto|||Ġmake|||Ġfun|||Ġof|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.360061645507812|||-12.325752258300781|||-2.91986083984375|||-11.219863891601562|||-3.5056915283203125|||-4.138267517089844|||-8.46502685546875|||-0.01406097412109375|||-6.038787841796875|||-7.259857177734375|||-5.637123107910156
The student guaranteed the lawyers to examine himself .,The|||Ġstudent|||Ġguaranteed|||Ġthe|||Ġlawyers|||Ġto|||Ġexamine|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.360061645507812|||-12.325752258300781|||-2.91986083984375|||-11.219863891601562|||-3.5056915283203125|||-7.138206481933594|||-7.515899658203125|||-8.466796875|||-6.540435791015625
The student guaranteed the lawyers to diagnose himself .,The|||Ġstudent|||Ġguaranteed|||Ġthe|||Ġlawyers|||Ġto|||Ġdiagnose|||Ġhimself|||Ġ.|||<|endoftext|>,-3.2781028747558594|||-8.360061645507812|||-12.325752258300781|||-2.91986083984375|||-11.219863891601562|||-3.5056915283203125|||-11.353218078613281|||-6.289680480957031|||-8.701057434082031|||-6.2511749267578125
